checkpoint,item_id,source_file,hotspot_text,null_hotspot_surprisal,overt_hotspot_surprisal,difference_score,checkpoint_step
checkpoint-1024,4,1b_3rdPL.csv, saranno,9.647632598876953,7.292333602905273,2.3552989959716797,1024
checkpoint-1024,5,1b_3rdPL.csv, possono,8.697195053100586,8.204085350036621,0.49310970306396484,1024
checkpoint-1024,6,1b_3rdPL.csv, non hanno,4.668174982070923,4.547024250030518,0.12115073204040527,1024
checkpoint-1024,7,1b_3rdPL.csv, preferiscono,11.635077476501465,11.702174186706543,-0.06709671020507812,1024
checkpoint-1024,8,1b_3rdPL.csv, hanno,9.989136695861816,7.13207483291626,2.8570618629455566,1024
checkpoint-1024,9,1b_3rdPL.csv, stanno,10.328079223632812,8.379890441894531,1.9481887817382812,1024
checkpoint-1024,10,1b_3rdPL.csv, devono,11.546728134155273,8.995864868164062,2.550863265991211,1024
checkpoint-1024,11,1b_3rdPL.csv, erano,9.866568565368652,6.983919143676758,2.8826494216918945,1024
checkpoint-1024,12,1b_3rdPL.csv, hanno,9.889701843261719,7.896700859069824,1.9930009841918945,1024
checkpoint-1024,1,2a_2ndSG.csv, prendi,8.568856239318848,8.521803855895996,0.04705238342285156,1024
checkpoint-1024,2,2a_2ndSG.csv, preferisci,12.91711711883545,12.728283882141113,0.18883323669433594,1024
checkpoint-1024,3,2a_2ndSG.csv, usi,12.298254013061523,12.640129089355469,-0.3418750762939453,1024
checkpoint-1024,4,2a_2ndSG.csv, includi,7.225377718607585,6.988490740458171,0.23688697814941406,1024
checkpoint-1024,5,2a_2ndSG.csv, consideri,13.60901165008545,12.433695793151855,1.1753158569335938,1024
checkpoint-1024,6,2a_2ndSG.csv, apprezzi,7.370017051696777,7.598578294118245,-0.2285612424214678,1024
checkpoint-1024,7,2a_2ndSG.csv, trovi,12.76992416381836,11.300012588500977,1.4699115753173828,1024
checkpoint-1024,8,2a_2ndSG.csv, selezioni,13.841522216796875,16.18968963623047,-2.3481674194335938,1024
checkpoint-1024,9,2a_2ndSG.csv, impieghi,13.447640419006348,14.640386581420898,-1.1927461624145508,1024
checkpoint-1024,10,2a_2ndSG.csv, coordini,8.371143182118734,8.546030362447103,-0.17488718032836914,1024
checkpoint-1024,11,2a_2ndSG.csv, sostituisci,9.06176471710205,8.794615745544434,0.2671489715576172,1024
checkpoint-1024,12,2a_2ndSG.csv, scegli,10.968456268310547,10.08521842956543,0.8832378387451172,1024
checkpoint-1024,1,2b_2ndPL.csv, fate,10.256187438964844,7.3420634269714355,2.914124011993408,1024
checkpoint-1024,2,2b_2ndPL.csv, studiate,14.716647148132324,13.368885040283203,1.347762107849121,1024
checkpoint-1024,3,2b_2ndPL.csv, giocate,7.241690158843994,5.92296826839447,1.318721890449524,1024
checkpoint-1024,4,2b_2ndPL.csv, rispettate,15.392231941223145,12.17001724243164,3.222214698791504,1024
